date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-02-03T19:40:00.000Z,100,0,22.7,42.93,21.89,42.3266666666667,22.6,43.9277777777778,21.39,41.3633333333333,19.0288888888889,61.0683333333333, 4.799999999999999822,79.7566666666667,18.5888888888889,35.45,22.275,42.8816666666667,18.29,41.9333333333333, 4.9666666666666703e+00,764.266666666667,82.3333333333333, 3.00000000000000000,40, 2.1333333333333302e+00,17.9470960400067269802,17.9470960400067269802
2016-02-03T19:50:00.000Z,140,0,22.7,42.73,21.89,42.1333333333333,22.5611111111111,43.8816666666667,21.3233333333333,41.29,20.3038888888889,84.11, 4.900000000000000355,82.3966666666667,18.5777777777778,35.4327777777778,22.29,42.845,18.29,41.8333333333333, 4.9333333333333300e+00,764.383333333333,82.6666666666667, 3.00000000000000000,40, 2.1666666666666701e+00,19.4166308268904685974,19.4166308268904685974
2016-02-03T20:00:00.000Z,120,0,22.7,42.4666666666667,21.89,41.86,22.5,43.745,21.29,41.2,20.2811111111111,84.2266666666667, 4.833333333333330373,85.9233333333333,18.5555555555556,35.3816666666667,22.3066666666667,42.6661111111111,18.29,41.5666666666667, 4.9000000000000004e+00,764.5,83, 3.00000000000000000,40, 2.2000000000000002e+00,39.2721685580909252167,39.2721685580909252167
2016-02-03T20:10:00.000Z,120,0,22.7,42.2666666666667,21.89,41.7,22.5,43.6938888888889,21.23,41.0666666666667,19.8472222222222,81.3938888888889, 4.656666666666669840,87.79,18.5833333333333,35.4833333333333,22.3677777777778,42.7,18.29,41.45, 4.8499999999999996e+00,764.6,83.5, 3.16666666666667007,40, 2.2333333333333298e+00,30.2174119860865175724,30.2174119860865175724
2016-02-03T20:20:00.000Z,140,0,22.7,42.1633333333333,21.89,41.7,22.5,43.5922222222222,21.2,40.9,19.765,78.8505555555556, 4.530000000000000249,88.2633333333333,18.5833333333333,35.535,22.39,42.7611111111111,18.2,41.4, 4.7999999999999998e+00,764.7,84, 3.33333333333332993,40, 2.2666666666666702e+00,38.1294876569882035255,38.1294876569882035255
2016-02-03T20:30:00.000Z,120,0,22.7,42.09,21.89,41.79,22.5,43.565,21.2,40.9,19.6611111111111,76.5055555555556, 4.400000000000000355,89.0333333333333,18.5777777777778,35.58,22.4083333333333,42.9305555555556,18.2,41.4, 4.7500000000000000e+00,764.8,84.5, 3.50000000000000000,40, 2.2999999999999998e+00,11.7930221371352672577,11.7930221371352672577
2016-02-03T20:40:00.000Z,130,10,22.7,42,21.89,41.79,22.5,43.5,21.2,40.79,19.5888888888889,73.8911111111111, 4.466666666666670338,89.1,18.5888888888889,35.59,22.4877777777778,43.2111111111111,18.2,41.4, 4.7000000000000002e+00,764.9,85, 3.66666666666667007,40, 2.3333333333333299e+00,14.2992338398471474648,14.2992338398471474648
2016-02-03T20:50:00.000Z,80,10,22.7,41.925,21.89,41.79,22.4938888888889,43.53,21.1333333333333,40.79,19.5055555555556,71.81, 4.589999999999999858,88.4266666666667,18.5666666666667,35.5961111111111,22.5388888888889,43.6488888888889,18.2,41.4, 4.6500000000000004e+00,765,85.5, 3.83333333333332993,40, 2.3666666666666698e+00,15.8778334502130746841,15.8778334502130746841
2016-02-03T21:00:00.000Z,70,0,22.7,41.9,21.89,41.79,22.4694444444444,43.6077777777778,21.2,41.2333333333333,19.5,70.1377777777778, 4.589999999999999858,87.1666666666667,18.5777777777778,35.7911111111111,22.5944444444444,44.3344444444444,18.2,41.29, 4.5999999999999996e+00,765.1,86, 4.00000000000000000,40, 2.3999999999999999e+00,46.0953354137018322945,46.0953354137018322945
2016-02-03T21:10:00.000Z,70,10,22.6666666666667,42.03,21.8566666666667,41.8633333333333,22.445,43.6583333333333,21.175,41.875,19.4144444444444,68.9188888888889, 4.500000000000000000,85.89,18.6,36.3105555555556,22.6888888888889,45.3961111111111,18.2,41.29, 4.5000000000000000e+00,765.15,86, 3.83333333333332993,40, 2.2999999999999998e+00,22.5218411185778677464,22.5218411185778677464
2016-02-03T21:20:00.000Z,70,0,22.6,42.2233333333333,21.79,41.73,22.39,43.8383333333333,21.1666666666667,42.06,19.4083333333333,67.9633333333333, 4.500000000000000000,84.8666666666667,18.6,36.66,22.705,45.5733333333333,18.23,42.4333333333333, 4.4000000000000004e+00,765.2,86, 3.66666666666667007,40, 2.2000000000000002e+00, 6.2973950640298426151, 6.2973950640298426151
2016-02-03T21:30:00.000Z,100,0,22.6,42.73,21.745,41.845,22.4816666666667,44.045,21.1,42.09,19.39,67.0233333333333, 4.500000000000000000,84.6,18.6,36.8738888888889,22.78,45.6877777777778,18.29,43.16, 4.2999999999999998e+00,765.25,86, 3.50000000000000000,40, 2.1000000000000001e+00, 7.1993046090938150883, 7.1993046090938150883
2016-02-03T21:40:00.000Z,100,0,22.5333333333333,42.8633333333333,21.7,41.9333333333333,22.5,44.015,21.1,42.09,19.3788888888889,66.2966666666667, 4.433333333333330017,84.06,18.6,37.025,22.7955555555556,45.5961111111111,18.23,43.6666666666667, 4.2000000000000002e+00,765.3,86, 3.33333333333332993,40, 2.0000000000000000e+00,15.5535327503457665443,15.5535327503457665443
2016-02-03T21:50:00.000Z,100,0,22.5,43.03,21.7,42.06,22.5166666666667,44,21.0666666666667,41.9666666666667,19.3233333333333,65.7233333333333, 4.366666666666669805,82.9933333333333,18.6,37.1755555555556,22.875,45.545,18.29,44.1333333333333, 4.0999999999999996e+00,765.35,86, 3.16666666666667007,40, 1.8999999999999999e+00,48.7644461565650999546,48.7644461565650999546
2016-02-03T22:00:00.000Z,70,10,22.5,43.1633333333333,21.6,42.09,22.6,44,21,41.9666666666667,19.3066666666667,65.1477777777778, 4.059999999999999609,81.9,18.6,37.1822222222222,23.0044444444444,45.5211111111111,18.29,44.3266666666667, 4.0000000000000000e+00,765.4,86, 3.00000000000000000,40, 1.8000000000000000e+00,11.5881636855192482471,11.5881636855192482471
2016-02-03T22:10:00.000Z,70,0,22.39,43.23,21.6,42.09,22.6,43.9777777777778,20.9633333333333,42.1266666666667,19.29,64.5088888888889, 3.859999999999999876,82.0266666666667,18.6,37.3872222222222,23.1,45.7511111111111,18.29,44.4666666666667, 3.8666666666666698e+00,765.383333333333,86.3333333333333, 2.83333333333332993,40, 1.7166666666666699e+00, 1.9101418321952223778, 1.9101418321952223778
2016-02-03T22:20:00.000Z,70,0,22.39,43.29,21.5666666666667,42.2,22.6,43.9722222222222,20.89,42.26,19.28,63.9355555555556, 3.633333333333330195,82.6966666666667,18.6,37.5138888888889,23.1,45.9377777777778,18.29,44.6266666666667, 3.7333333333333298e+00,765.366666666667,86.6666666666667, 2.66666666666667007,40, 1.6333333333333300e+00,28.1628493103198707104,28.1628493103198707104
2016-02-03T22:30:00.000Z,70,0,22.3566666666667,43.4,21.5,42.1266666666667,22.6,43.9388888888889,20.89,42.29,19.24,63.32, 3.433333333333330017,83.1566666666667,18.6,37.59,23.1,46.0038888888889,18.29,44.76, 3.6000000000000001e+00,765.35,87, 2.50000000000000000,40, 1.5500000000000000e+00,40.9231479279696941376,40.9231479279696941376
2016-02-03T22:40:00.000Z,60,0,22.29,43.3266666666667,21.4633333333333,42.09,22.6,44,20.89,42.29,19.225,62.8194444444444, 3.259999999999999787,84.53,18.6,37.6205555555556,23.1,46.05,18.29,44.8266666666667, 3.4666666666666699e+00,765.333333333333,87.3333333333333, 2.33333333333332993,40, 1.4666666666666699e+00, 1.9978172378614544868, 1.9978172378614544868
2016-02-03T22:50:00.000Z,50,0,22.2,43.1333333333333,21.39,42.03,22.6,43.9222222222222,20.79,42.2,19.2,62.3261111111111, 3.126666666666670036,84.4633333333333,18.6,37.7,23.1,46.08,18.29,44.9666666666667, 3.3333333333333299e+00,765.316666666667,87.6666666666667, 2.16666666666667007,40, 1.3833333333333300e+00, 1.5059670200571417809, 1.5059670200571417809
2016-02-03T23:00:00.000Z,30,0,22.2,43.06,21.39,42.09,22.6,43.9666666666667,20.79,42.26,19.2,61.9716666666667, 2.833333333333329929,84.3266666666667,18.6,37.72,23.0944444444444,45.8244444444444,18.29,45.1566666666667, 3.2000000000000002e+00,765.3,88, 2.00000000000000000,40, 1.3000000000000000e+00,44.0978918923065066338,44.0978918923065066338
2016-02-03T23:10:00.000Z,20,0,22.1666666666667,43.03,21.3233333333333,42.03,22.5944444444444,43.9333333333333,20.79,42.29,19.2,61.6527777777778, 2.626666666666670036,85.2666666666667,18.6,37.8422222222222,23.0111111111111,45.9,18.29,45.3633333333333, 2.9500000000000002e+00,765.35,88.6666666666667, 2.16666666666667007,38.1666666666667, 1.1666666666666701e+00, 4.8111536889337003231, 4.8111536889337003231
2016-02-03T23:20:00.000Z,50,0,22.1,43.1633333333333,21.29,42,22.5111111111111,44,20.73,42.29,19.2,61.4194444444444, 2.589999999999999858,86.73,18.6,37.9,22.9327777777778,46.2655555555556,18.29,45.69, 2.7000000000000002e+00,765.4,89.3333333333333, 2.33333333333332993,36.3333333333333, 1.0333333333333301e+00,44.3145004566758871078,44.3145004566758871078
2016-02-03T23:30:00.000Z,40,0,22.0666666666667,43.06,21.23,41.9333333333333,22.5,43.9555555555556,20.7,42.26,19.1611111111111,61.1272222222222, 2.529999999999999805,86.3966666666667,18.6,37.9166666666667,22.8788888888889,46.6388888888889,18.29,45.9633333333333, 2.4500000000000002e+00,765.45,90, 2.50000000000000000,34.5, 9.0000000000000002e-01,43.9979573129676282406,43.9979573129676282406
2016-02-03T23:40:00.000Z,40,0,22,43,21.2,41.9,22.5,43.9277777777778,20.7,42.2,19.1166666666667,60.8633333333333, 2.363333333333330177,86.8333333333333,18.6,38,22.8177777777778,46.8772222222222,18.29,46.1633333333333, 2.2000000000000002e+00,765.5,90.6666666666667, 2.66666666666667007,32.6666666666667, 7.6666666666666705e-01,41.7938051046803593636,41.7938051046803593636
2016-02-03T23:50:00.000Z,50,0,21.9633333333333,42.9,21.2,41.9,22.5,43.9055555555556,20.7,42.23,19.1277777777778,60.6222222222222, 2.229999999999999982,86.96,18.6,38,22.79,47.0894444444444,18.29,46.4333333333333, 1.9500000000000000e+00,765.55,91.3333333333333, 2.83333333333332993,30.8333333333333, 6.3333333333333297e-01,27.8621864505112171173,27.8621864505112171173
2016-02-04T00:00:00.000Z,40,0,21.89,42.9,21.1,41.9333333333333,22.5,43.9388888888889,20.6333333333333,42.1566666666667,19.1,60.3777777777778, 2.145000000000000018,87.545,18.6,38.025,22.715,47.4477777777778,18.29,46.6333333333333, 1.7000000000000000e+00,765.6,92, 3.00000000000000000,29, 5.0000000000000000e-01,23.3663317048922181129,23.3663317048922181129
2016-02-04T00:10:00.000Z,50,0,21.89,42.9,21.1,42,22.5,43.9611111111111,20.6,42.1266666666667,19.1,60.1122222222222, 2.089999999999999858,88.3,18.6,38.09,22.7,47.635,18.29,46.8266666666667, 1.7833333333333301e+00,765.65,91.8333333333333, 3.00000000000000000,28.8333333333333, 5.6666666666666698e-01,38.2056984468363225460,38.2056984468363225460
2016-02-04T00:20:00.000Z,40,0,21.8566666666667,42.8633333333333,21.1,42.03,22.5,44,20.6,42.1175,19.1,59.915, 1.963333333333330044,87.8266666666667,18.6,38.09,22.7,47.705,18.29,46.9666666666667, 1.8666666666666700e+00,765.7,91.6666666666667, 3.00000000000000000,28.6666666666667, 6.3333333333333297e-01,43.8106642337515950203,43.8106642337515950203
2016-02-04T00:30:00.000Z,50,0,21.79,42.79,21.0333333333333,41.9633333333333,22.5111111111111,43.9611111111111,20.6,42.09,19.0944444444444,59.7038888888889, 1.633333333333329973,86.83,18.6,38.09,22.65,47.715,18.29,47.1266666666667, 1.9500000000000000e+00,765.75,91.5, 3.00000000000000000,28.5, 6.9999999999999996e-01,35.0976215675473213196,35.0976215675473213196
2016-02-04T00:40:00.000Z,50,0,21.76,42.79,21,42,22.55,43.8694444444444,20.5,42.09,19.0833333333333,59.53, 1.360000000000000098,86.43,18.6,38.09,22.6,47.775,18.29,47.2, 2.0333333333333301e+00,765.8,91.3333333333333, 3.00000000000000000,28.3333333333333, 7.6666666666666705e-01,34.3399332719855010509,34.3399332719855010509
2016-02-04T00:50:00.000Z,40,0,21.7,42.73,20.9175,42,22.5888888888889,43.79,20.5,42.09,19.0611111111111,59.3388888888889, 1.199999999999999956,86.7333333333333,18.6,38.09,22.5277777777778,47.78,18.29,47.3266666666667, 2.1166666666666698e+00,765.85,91.1666666666667, 3.00000000000000000,28.1666666666667, 8.3333333333333304e-01,31.8435200839303433895,31.8435200839303433895
2016-02-04T01:00:00.000Z,50,0,21.6666666666667,42.6633333333333,20.89,42,22.6,43.77,20.5,42.09,19,59.145, 1.199999999999999956,88.1333333333333,18.6,38.09,22.4027777777778,47.6133333333333,18.3566666666667,47.4, 2.2000000000000002e+00,765.9,91, 3.00000000000000000,28, 9.0000000000000002e-01,41.5591254015453159809,41.5591254015453159809
2016-02-04T01:10:00.000Z,40,0,21.6,42.59,20.8233333333333,41.86,22.5388888888889,43.79,20.4266666666667,42.03,19,59.0294444444444, 1.360000000000000098,89.56,18.6,38.09,22.3455555555556,47.6205555555556,18.39,47.5, 2.1666666666666701e+00,765.9,90.6666666666667, 3.00000000000000000,27.1666666666667, 8.1666666666666698e-01,18.2550775120034813881,18.2550775120034813881
2016-02-04T01:20:00.000Z,40,0,21.6,42.59,20.8233333333333,41.9333333333333,22.5222222222222,43.79,20.4633333333333,42.06,19,58.8561111111111, 1.566666666666669983,90.4333333333333,18.6,38.1327777777778,22.275,47.7611111111111,18.39,47.56, 2.1333333333333302e+00,765.9,90.3333333333333, 3.00000000000000000,26.3333333333333, 7.3333333333333295e-01,28.5278489347547292709,28.5278489347547292709
2016-02-04T01:30:00.000Z,50,0,21.6,42.53,20.79,41.8266666666667,22.5,43.79,20.39,42,19,58.6966666666667, 1.600000000000000089,90.2633333333333,18.6,38.1633333333333,22.2,47.9383333333333,18.3233333333333,47.6266666666667, 2.1000000000000001e+00,765.9,90, 3.00000000000000000,25.5, 6.5000000000000002e-01,31.5076121012680232525,31.5076121012680232525
2016-02-04T01:40:00.000Z,50,0,21.6,42.5,20.79,41.9,22.5,43.79,20.39,42,19,58.555, 1.533333333333330106,89.8566666666667,18.6,38.1633333333333,22.1944444444444,48.1966666666667,18.39,47.76, 2.0666666666666700e+00,765.9,89.6666666666667, 3.00000000000000000,24.6666666666667, 5.6666666666666698e-01,30.7476300164125859737,30.7476300164125859737
2016-02-04T01:50:00.000Z,50,0,21.5333333333333,42.5,20.76,41.9,22.5,43.79,20.39,42,19,58.465, 1.356666666666670018,89.36,18.5944444444444,38.1022222222222,22.1111111111111,48.3727777777778,18.39,47.8266666666667, 2.0333333333333301e+00,765.9,89.3333333333333, 3.00000000000000000,23.8333333333333, 4.8333333333333300e-01, 1.8409484880976378918, 1.8409484880976378918
2016-02-04T02:00:00.000Z,50,0,21.5,42.5,20.7,41.9,22.5,43.79,20.3566666666667,41.9666666666667,19,58.3266666666667, 1.290000000000000036,89.0266666666667,18.5833333333333,38.145,22.1,48.515,18.39,47.9666666666667, 2.0000000000000000e+00,765.9,89, 3.00000000000000000,23, 4.0000000000000002e-01, 0.8642907836474478245, 0.8642907836474478245
2016-02-04T02:10:00.000Z,40,0,21.5,42.5,20.7,41.9,22.5,43.79,20.29,41.9,18.9755555555556,58.2088888888889, 1.199999999999999956,89.2933333333333,18.5833333333333,38.1266666666667,22.1,48.67,18.39,48, 1.9500000000000000e+00,765.866666666667,89, 3.00000000000000000,24, 3.4999999999999998e-01, 3.4005931927822530270, 3.4005931927822530270
2016-02-04T02:20:00.000Z,20,0,21.4633333333333,42.3633333333333,20.7,41.8266666666667,22.5,43.79,20.29,41.9,18.9633333333333,58.1116666666667, 1.260000000000000009,89.7666666666667,18.55,38.1022222222222,22.05,48.7866666666667,18.39,48, 1.8999999999999999e+00,765.833333333333,89, 3.00000000000000000,25, 2.9999999999999999e-01,14.7635995759628713131,14.7635995759628713131
2016-02-04T02:30:00.000Z,20,0,21.39,42.29,20.6,41.7,22.5,43.715,20.29,41.9,18.9572222222222,57.9933333333333, 1.290000000000000036,90.0933333333333,18.5777777777778,38.1022222222222,22.0111111111111,48.8022222222222,18.39,48.09, 1.8500000000000001e+00,765.8,89, 3.00000000000000000,26, 2.5000000000000000e-01, 6.3352019060403108597, 6.3352019060403108597
2016-02-04T02:40:00.000Z,20,0,21.39,42.29,20.6,41.76,22.4816666666667,43.6544444444444,20.29,41.9,18.9022222222222,57.8816666666667, 1.172500000000000098,89.3,18.55,38.09,21.9816666666667,48.8816666666667,18.39,48.09, 1.8000000000000000e+00,765.766666666667,89, 3.00000000000000000,27, 2.0000000000000001e-01,42.2357362578622996807,42.2357362578622996807
2016-02-04T02:50:00.000Z,40,0,21.39,42.29,20.6,41.76,22.4022222222222,43.4433333333333,20.29,41.9,18.89,57.7872222222222, 0.866666666666667029,88.1666666666667,18.5722222222222,38.09,21.89,48.9,18.39,48.09, 1.7500000000000000e+00,765.733333333333,89, 3.00000000000000000,28, 1.4999999999999999e-01,29.1446314542554318905,29.1446314542554318905
2016-02-04T03:00:00.000Z,50,0,21.3566666666667,42.29,20.5333333333333,41.7,22.34,43.525,20.2,41.7,18.89,57.7, 0.566666666666666985,87.6233333333333,18.5388888888889,38.09,21.8844444444444,48.9777777777778,18.39,48.09, 1.7000000000000000e+00,765.7,89, 3.00000000000000000,29, 1.0000000000000001e-01,27.0165894296951591969,27.0165894296951591969
2016-02-04T03:10:00.000Z,60,0,21.29,42.29,20.5,41.7,22.29,43.6866666666667,20.2,41.7,18.89,57.6033333333333, 0.433333333333333015,87.69,18.5277777777778,38.09,21.8622222222222,48.8988888888889,18.39,48.09, 1.7833333333333301e+00,765.616666666667,89.3333333333333, 3.00000000000000000,30.8333333333333, 2.1666666666666701e-01,28.2204939750954508781,28.2204939750954508781
2016-02-04T03:20:00.000Z,40,0,21.29,42.29,20.5,41.7,22.245,43.735,20.2,41.7,18.89,57.4933333333333, 0.299999999999999989,88.1333333333333,18.5166666666667,38.09,21.8177777777778,48.8155555555556,18.39,48.09, 1.8666666666666700e+00,765.533333333333,89.6666666666667, 3.00000000000000000,32.6666666666667, 3.3333333333333298e-01, 5.5738818482495844364, 5.5738818482495844364
2016-02-04T03:30:00.000Z,50,0,21.29,42.29,20.5,41.7,22.2,43.755,20.2,41.7,18.89,57.3683333333333, 0.299999999999999989,88.5266666666667,18.5,38.09,21.79,48.71,18.39,48.09, 1.9500000000000000e+00,765.45,90, 3.00000000000000000,34.5, 4.5000000000000001e-01,25.1632598228752613068,25.1632598228752613068
2016-02-04T03:40:00.000Z,40,0,21.23,42.23,20.5,41.7,22.2,43.79,20.1333333333333,41.7,18.89,57.29, 0.433333333333333015,89.5966666666667,18.5,38.09,21.785,48.7,18.39,48.1266666666667, 2.0333333333333301e+00,765.366666666667,90.3333333333333, 3.00000000000000000,36.3333333333333, 5.6666666666666698e-01, 8.4468200453557074070, 8.4468200453557074070
2016-02-04T03:50:00.000Z,40,0,21.2,42.09,20.4633333333333,41.76,22.1944444444444,43.8572222222222,20.1,41.6266666666667,18.8677777777778,57.1844444444444, 0.566666666666666985,90.5233333333333,18.5,38.09,21.71,48.6694444444444,18.39,48.2, 2.1166666666666698e+00,765.283333333333,90.6666666666667, 3.00000000000000000,38.1666666666667, 6.8333333333333302e-01,16.5218209149315953255,16.5218209149315953255
2016-02-04T04:00:00.000Z,50,0,21.2,42.09,20.39,41.6725,22.1611111111111,43.9,20.1,41.6266666666667,18.89,57.1266666666667, 0.866666666666667029,91.5333333333333,18.5,38.09,21.72,48.59,18.39,48.2, 2.2000000000000002e+00,765.2,91, 3.00000000000000000,40, 8.0000000000000004e-01,14.4587323418818414211,14.4587323418818414211
2016-02-04T04:10:00.000Z,40,0,21.1333333333333,42.09,20.39,41.6633333333333,22.1166666666667,43.9833333333333,20.1,41.59,18.8455555555556,56.965, 1.133333333333329973,92.06,18.5,38.07,21.7,48.6205555555556,18.39,48.26, 2.2833333333333301e+00,765.133333333333,91, 3.16666666666667007,40, 8.8333333333333297e-01,43.5930856154300272465,43.5930856154300272465
2016-02-04T04:20:00.000Z,50,0,21.1333333333333,42.09,20.29,41.7,22.1,44,20.0333333333333,41.53,18.8177777777778,56.8561111111111, 1.323333333333329920,92.3333333333333,18.5,38.09,21.6666666666667,48.6272222222222,18.3566666666667,48.29, 2.3666666666666698e+00,765.066666666667,91, 3.33333333333332993,40, 9.6666666666666701e-01,49.1537961177527904510,49.1537961177527904510
2016-02-04T04:30:00.000Z,50,0,21.1,42.09,20.29,41.7,22.1,44,20.1,41.6633333333333,18.79,56.755, 1.389999999999999902,92.4666666666667,18.5,38.07,21.6166666666667,48.515,18.29,48.29, 2.4500000000000002e+00,765,91, 3.50000000000000000,40, 1.0500000000000000e+00,22.4869940080679953098,22.4869940080679953098
2016-02-04T04:40:00.000Z,50,0,21.1,42.09,20.29,41.6633333333333,22.1,44.035,20.0333333333333,41.53,18.79,56.7, 1.500000000000000000,92.8333333333333,18.5,38.09,21.6,48.575,18.39,48.29, 2.5333333333333301e+00,764.933333333333,91, 3.66666666666667007,40, 1.1333333333333300e+00,21.4368615648709237576,21.4368615648709237576
2016-02-04T04:50:00.000Z,40,0,21.0333333333333,42.03,20.29,41.6633333333333,22.1,44.06,20,41.53,18.79,56.6327777777778, 1.566666666666669983,92.9666666666667,18.5,38.09,21.6,48.59,18.39,48.29, 2.6166666666666698e+00,764.866666666667,91, 3.83333333333332993,40, 1.2166666666666699e+00,14.9355867411941289902,14.9355867411941289902
2016-02-04T05:00:00.000Z,40,0,21.0333333333333,42.03,20.2,41.5,22.1222222222222,44.09,20,41.59,18.79,56.59, 1.729999999999999982,93.16,18.5,38.09,21.5944444444444,48.6083333333333,18.39,48.29, 2.7000000000000002e+00,764.8,91, 4.00000000000000000,40, 1.3000000000000000e+00,12.9774665809236466885,12.9774665809236466885
2016-02-04T05:10:00.000Z,40,0,21,42,20.2,41.5,22.1,44.09,20,41.59,18.79,56.5094444444444, 1.863333333333329955,93.4333333333333,18.5,38.09,21.5333333333333,48.7,18.39,48.29, 2.8166666666666700e+00,764.666666666667,91.1666666666667, 4.00000000000000000,38.1666666666667, 1.4500000000000000e+00,39.6675292984582483768,39.6675292984582483768
2016-02-04T05:20:00.000Z,40,0,21,42,20.2,41.5,22.1,44.09,19.9266666666667,41.59,18.78,56.4444444444444, 2.000000000000000000,93.35,18.5,38.09,21.5,48.6572222222222,18.3566666666667,48.26, 2.9333333333333300e+00,764.533333333333,91.3333333333333, 4.00000000000000000,36.3333333333333, 1.6000000000000001e+00, 0.9096582536585628986, 0.9096582536585628986
2016-02-04T05:30:00.000Z,50,0,21,42,20.2,41.5,22.1,44.09,19.89,41.59,18.78,56.405, 2.126666666666670036,93.5633333333333,18.4938888888889,38.085,21.5,48.59,18.29,48.2, 3.0499999999999998e+00,764.4,91.5, 4.00000000000000000,34.5, 1.7500000000000000e+00, 1.7288955627009272575, 1.7288955627009272575
2016-02-04T05:40:00.000Z,30,0,20.9266666666667,42,20.1666666666667,41.5,22.1,44.09,19.89,41.59,18.745,56.3022222222222, 2.259999999999999787,93.7633333333333,18.445,38.0933333333333,21.4388888888889,48.54,18.29,48.29, 3.1666666666666701e+00,764.266666666667,91.6666666666667, 4.00000000000000000,32.6666666666667, 1.8999999999999999e+00, 1.4297010493464767933, 1.4297010493464767933
2016-02-04T05:50:00.000Z,30,0,20.89,42,20.1,41.56,22.1,44.09,19.89,41.7,18.725,56.275, 2.399999999999999911,93.8,18.4022222222222,38.0961111111111,21.4511111111111,48.5744444444444,18.29,48.29, 3.2833333333333301e+00,764.133333333333,91.8333333333333, 4.00000000000000000,30.8333333333333, 2.0499999999999998e+00,28.4212508006021380424,28.4212508006021380424
2016-02-04T06:00:00.000Z,30,10,20.89,42,20.1,41.5,22.0888888888889,44.08,19.89,41.7,18.74,56.14, 2.466666666666669894,93.8666666666667,18.4083333333333,38.09,21.3961111111111,48.51,18.3566666666667,48.3633333333333, 3.3999999999999999e+00,764,92, 4.00000000000000000,29, 2.2000000000000002e+00,44.4596750312484800816,44.4596750312484800816
2016-02-04T06:10:00.000Z,40,10,20.89,42.2666666666667,20.1,41.56,22.0055555555556,43.7688888888889,19.89,41.7,18.77,56, 2.529999999999999805,93.9,18.4205555555556,38.1205555555556,21.4144444444444,48.655,18.39,48.29, 3.5000000000000000e+00,763.9,92, 4.33333333333333037,30.8333333333333, 2.2999999999999998e+00,27.7428480680100619793,27.7428480680100619793
2016-02-04T06:20:00.000Z,60,20,20.89,42.5266666666667,20.1,41.73,21.945,43.6266666666667,19.89,41.8333333333333,18.725,56, 2.663333333333330000,94.0266666666667,18.4083333333333,38.1083333333333,21.39,48.6766666666667,18.39,48.23, 3.6000000000000001e+00,763.8,92, 4.66666666666666963,32.6666666666667, 2.3999999999999999e+00, 9.8661727388389408588, 9.8661727388389408588
2016-02-04T06:30:00.000Z,50,30,20.8566666666667,42.9633333333333,20.0333333333333,41.79,21.8844444444444,43.5494444444444,19.89,42,18.7,56, 2.826666666666670213,94.3333333333333,18.4144444444444,38.1144444444444,21.3622222222222,48.4822222222222,18.39,48.1633333333333, 3.7000000000000002e+00,763.7,92, 5.00000000000000000,34.5, 2.5000000000000000e+00,39.6215279004536569118,39.6215279004536569118
2016-02-04T06:40:00.000Z,50,20,20.79,43.1725,20.1,42.03,21.8011111111111,43.4111111111111,19.9175,42.1175,18.7,56.045, 2.966666666666669894,94.4666666666667,18.4083333333333,38.1205555555556,21.29,48.2872222222222,18.39,48.03, 3.7999999999999998e+00,763.6,92, 5.33333333333333037,36.3333333333333, 2.6000000000000001e+00,47.3756466759368777275,47.3756466759368777275
2016-02-04T06:50:00.000Z,70,20,20.79,43.26,20.0333333333333,42.03,21.79,43.3816666666667,20,42.43,18.7,56.055, 3.156666666666669840,94.7266666666667,18.3961111111111,38.1877777777778,21.275,48.0605555555556,18.39,47.9666666666667, 3.8999999999999999e+00,763.5,92, 5.66666666666666963,38.1666666666667, 2.7000000000000002e+00, 3.5620110342279076576, 3.5620110342279076576
2016-02-04T07:00:00.000Z,60,20,20.79,43.23,20,42.1266666666667,21.79,43.29,20.1,42.4666666666667,18.7,56.02, 3.290000000000000036,94.8,18.39,38.1877777777778,21.23,47.8388888888889,18.39,47.8266666666667, 4.0000000000000000e+00,763.4,92, 6.00000000000000000,40, 2.7999999999999998e+00,18.5519497608765959740,18.5519497608765959740
2016-02-04T07:10:00.000Z,60,10,20.79,43.3633333333333,20,42.26,21.79,43.29,20.1,42.3266666666667,18.7,56, 3.500000000000000000,95,18.39,38.205,21.2,47.6794444444444,18.3233333333333,47.79, 4.0000000000000000e+00,763.266666666667,92.5, 6.00000000000000000,43.8333333333333, 2.8833333333333302e+00,33.4882563562132418156,33.4882563562132418156
2016-02-04T07:20:00.000Z,80,0,20.79,43.4633333333333,20,42.345,21.745,43.27,20.1,42.29,18.7,56, 3.560000000000000053,95,18.39,38.28,21.1611111111111,47.535,18.3233333333333,47.73, 4.0000000000000000e+00,763.133333333333,93, 6.00000000000000000,47.6666666666667, 2.9666666666666699e+00, 0.4999178345315158367, 0.4999178345315158367
2016-02-04T07:30:00.000Z,60,10,20.79,43.7233333333333,20,42.5,21.74,43.1872222222222,20.1,42.43,18.7,56, 3.790000000000000036,95.09,18.39,38.29,21.1,47.45,18.39,47.6633333333333, 4.0000000000000000e+00,763,93.5, 6.00000000000000000,51.5, 3.0499999999999998e+00,37.4946940690279006958,37.4946940690279006958
